Age,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
32,0.001559065,0.001295817,0.001300346,0.001237709,0.001141742,0.001129328,0.001092029,0.001035771,0.001010867,0.000939255,0.000913616,0.000893663,0.000954335,0.00085338,0.000743016,0.000737762,0.000712752,0.000759429,0.000890519,0.000699616,0.00076283,0.000667828,0.00076524,0.000651886,0.000547446,0.000596474,0.00074398,0.000676304,0.000595565,0.000553462,0.000532406,0.000656926,0.000566738,0.000530475,0.000549274,0.0005502,0.000597636,0.000541482,0.000508433,0.000541619,0.000579548,0.000544443,0.000532633,0.00056206,0.000559652,0.000562728,0.00048134,0.000453491,0.000456926,0.000475379,0.000531328,0.00050308,0.000480333,0.000475691,0.000481682,0.00038696,0.000466515,0.000491201,0.000429659,0.000462452,0.00045999,0.000407103,0.00042787,0.000414202
33,0.001632291,0.001363774,0.00136983,0.00131899,0.001207079,0.001200091,0.001175535,0.001107501,0.001087881,0.001017562,0.000956952,0.000893663,0.000950324,0.000894515,0.000850181,0.00087232,0.000787813,0.000832386,0.000694548,0.000780561,0.000835015,0.000746351,0.000709828,0.000718818,0.000747287,0.0007682,0.000663201,0.000711403,0.000720435,0.00068963,0.000639329,0.000619902,0.000585038,0.000673721,0.000589392,0.000570906,0.000669,0.000542271,0.00059408,0.000546655,0.000550381,0.000552952,0.000500123,0.000585514,0.000619684,0.000579019,0.000510116,0.000580811,0.000566654,0.00054306,0.000510121,0.000529364,0.00052364,0.000506917,0.000525267,0.000509667,0.000493787,0.00055485,0.000455064,0.000459002,0.000477134,0.000438034,0.000447178,0.000498094
34,0.001715196,0.001440606,0.001448373,0.001410666,0.001280875,0.001278881,0.001269105,0.001187636,0.001174168,0.001105516,0.000980237,0.001008634,0.001035576,0.000919428,0.000923431,0.001048401,0.00086793,0.000901655,0.000914921,0.00075745,0.000875452,0.000818765,0.000822621,0.000749632,0.000786208,0.000783392,0.000807207,0.000816491,0.000798457,0.000665321,0.000707221,0.000694535,0.000644499,0.000705392,0.00059957,0.000695629,0.00068636,0.000760491,0.000659615,0.000606781,0.000666103,0.000600172,0.000615895,0.000560367,0.00062969,0.000644843,0.000559733,0.000531874,0.000573131,0.000585925,0.000615592,0.000617422,0.000637964,0.000582707,0.000560043,0.000509665,0.000572194,0.000591573,0.000575186,0.000466684,0.00051186,0.000508156,0.000517264,0.000548354
35,0.001806141,0.001525077,0.001534754,0.001511846,0.001362137,0.001359852,0.001367241,0.001270883,0.001264635,0.001198453,0.001025032,0.001135793,0.001116506,0.00099275,0.001051369,0.001057068,0.001031409,0.001007865,0.001033182,0.000849074,0.000849033,0.000954106,0.00088586,0.000965147,0.000902931,0.000810178,0.000835887,0.000808497,0.000785781,0.000826516,0.000783525,0.000771727,0.00074529,0.000723759,0.000789109,0.000693163,0.000724257,0.000775093,0.000705648,0.000714625,0.00067823,0.000726311,0.000595451,0.000669609,0.000717891,0.000668811,0.000702681,0.000642744,0.00064111,0.00067587,0.0007464,0.000597497,0.000603179,0.000626393,0.000531109,0.000574896,0.000593942,0.000564565,0.000596548,0.000581943,0.000582932,0.000520555,0.000564225,0.000556064
36,0.001908034,0.001619785,0.001631614,0.001625425,0.001453294,0.001450047,0.001477279,0.001363942,0.001366063,0.001302908,0.001138916,0.001251637,0.001266107,0.001058503,0.001095521,0.00106348,0.001122201,0.000974534,0.001069552,0.001009142,0.001015392,0.001070855,0.000924061,0.001053735,0.000923562,0.00103504,0.000987862,0.000875707,0.000896128,0.000887675,0.000839893,0.000878217,0.000811081,0.000695592,0.000818696,0.000718389,0.000801134,0.000759476,0.000801362,0.00078445,0.000703663,0.000742447,0.000763292,0.000742944,0.000632702,0.000800121,0.000773623,0.000695446,0.0007291,0.000751582,0.000730017,0.000652481,0.00067943,0.000669214,0.000654109,0.000655974,0.000560755,0.000562383,0.000577643,0.0006744,0.000595921,0.000517467,0.000603526,0.000622184
37,0.002019216,0.001723486,0.001737731,0.001750532,0.001553354,0.001553991,0.001604344,0.0014713,0.001483182,0.001423614,0.001367683,0.001305439,0.001237114,0.001274377,0.001306447,0.001266993,0.001152789,0.001195197,0.001113233,0.001138129,0.001274281,0.001144272,0.001079146,0.001218683,0.001081635,0.001138415,0.000995267,0.001098794,0.00095798,0.000990699,0.000904568,0.000884115,0.00083518,0.000810997,0.000795429,0.000806842,0.000895797,0.000928472,0.000883482,0.000854084,0.00081909,0.000804834,0.000792208,0.000818757,0.00073835,0.000765633,0.00083506,0.000766556,0.000747442,0.000726106,0.000716815,0.000706935,0.000681548,0.000735362,0.000742813,0.000701286,0.000681568,0.000705465,0.000673077,0.000770301,0.000631248,0.000637821,0.000585183,0.000645289
38,0.002140631,0.001860266,0.001871446,0.001872013,0.001684106,0.001687039,0.001730835,0.001605482,0.001613621,0.001552664,0.001519043,0.001571446,0.001582241,0.001464081,0.001477943,0.001379886,0.001308667,0.001365021,0.001345838,0.001331739,0.001240508,0.001258054,0.001167678,0.0011089,0.001243008,0.001115575,0.0012011,0.001184719,0.001150071,0.001165217,0.001059638,0.000965729,0.001095035,0.00095095,0.000964146,0.00097123,0.000832378,0.000948171,0.000900764,0.000904232,0.000877661,0.000860619,0.000774341,0.000840537,0.00089907,0.000925628,0.000871655,0.000861798,0.000771231,0.000828441,0.000847562,0.000807577,0.000846387,0.000859771,0.000751449,0.000741446,0.000753203,0.000800751,0.000746538,0.000780789,0.000708453,0.00068271,0.000667803,0.00078512
39,0.002280372,0.002017906,0.002025533,0.002011936,0.001834836,0.001840819,0.001876727,0.001760809,0.001764485,0.001702028,0.001678775,0.001713432,0.001711831,0.001452731,0.001650697,0.00149871,0.00157429,0.001472706,0.001513799,0.001467502,0.001364801,0.001412845,0.001401479,0.001281977,0.001335563,0.001149624,0.001265513,0.001329407,0.001254059,0.001124928,0.00100253,0.001176192,0.001088332,0.001188514,0.001060044,0.001068264,0.001072772,0.00097957,0.000964844,0.001024734,0.000997371,0.000979181,0.000931912,0.001009021,0.00099611,0.000929918,0.000977756,0.00092035,0.000932544,0.000874416,0.000878415,0.000879803,0.000853007,0.000875376,0.000847471,0.000879213,0.000853154,0.000866205,0.000793809,0.000726474,0.000744486,0.000818112,0.000853509,0.000744439
40,0.00242117,0.002181917,0.002185352,0.002155451,0.001992541,0.002007556,0.002033733,0.001930111,0.001928433,0.001864752,0.001761876,0.00170339,0.001678121,0.001756663,0.001825287,0.001753418,0.001687405,0.001697123,0.00162682,0.001696929,0.001695114,0.001525824,0.001624785,0.001637267,0.001386808,0.001460499,0.001365947,0.00140339,0.001483573,0.001230177,0.001323164,0.001293229,0.001108075,0.001138945,0.001231526,0.001198472,0.001173491,0.001144362,0.001098366,0.001022379,0.00101625,0.001114891,0.001067068,0.001124312,0.001072053,0.001036906,0.001009552,0.001033399,0.000990905,0.00104219,0.000942559,0.000931478,0.001015212,0.000887688,0.000928807,0.00091433,0.001000748,0.000947042,0.000980693,0.000886223,0.000856975,0.000821971,0.0007863,0.000933562
41,0.002596609,0.002383388,0.002381941,0.002332859,0.002185787,0.002191712,0.002206089,0.002117897,0.002109845,0.00204517,0.002123969,0.001970272,0.001893554,0.001838136,0.002012521,0.001737898,0.001772883,0.001788502,0.001982948,0.001855809,0.001746179,0.001770452,0.001754592,0.001685593,0.001821648,0.001640881,0.001517835,0.00159159,0.001348437,0.001547076,0.001356799,0.001420972,0.001276015,0.001245858,0.001271958,0.001225736,0.001235449,0.001370067,0.001174126,0.001250422,0.001068017,0.001126539,0.001314055,0.001216256,0.001202605,0.001188434,0.001054517,0.001208532,0.001156625,0.001129816,0.001096678,0.000964744,0.001037996,0.001039153,0.000939263,0.000981538,0.00103948,0.001047554,0.000989365,0.001033205,0.000991861,0.000878827,0.00095941,0.000968394
42,0.002778367,0.002597842,0.002590659,0.00251946,0.002392446,0.002390668,0.002390829,0.002321883,0.002306301,0.002241055,0.00211095,0.002237735,0.002241321,0.002268827,0.002295288,0.002161018,0.002008258,0.002073994,0.002320638,0.001992511,0.001929643,0.002021116,0.002105048,0.001896167,0.00183369,0.001918339,0.001874848,0.00183328,0.001721714,0.001546643,0.001685904,0.001426033,0.001484771,0.00142596,0.001424855,0.001445851,0.001344073,0.001422523,0.001350524,0.001389102,0.001297147,0.001400085,0.001317869,0.001319665,0.001268653,0.001289436,0.001272098,0.001157301,0.001301232,0.001261767,0.00114788,0.001180394,0.001141377,0.001119448,0.001171957,0.00109682,0.001117686,0.001116465,0.001037936,0.001044443,0.001048209,0.001011109,0.000977961,0.0010587
43,0.003033403,0.002823834,0.002813115,0.00273753,0.002623123,0.002617851,0.002616222,0.002549208,0.002512832,0.002458544,0.002464343,0.002350821,0.00238248,0.002444081,0.002280196,0.002448253,0.002293639,0.002264015,0.00242516,0.002350176,0.002279485,0.002189288,0.002145667,0.002080444,0.0020688,0.002074369,0.001975405,0.001980384,0.001809873,0.00183813,0.00176745,0.001610288,0.001652439,0.001682245,0.001560664,0.001565926,0.001608147,0.001557644,0.001547569,0.001381361,0.001319339,0.00130386,0.001465259,0.001449344,0.001399016,0.001479133,0.001444632,0.001343739,0.001416635,0.00139276,0.001472735,0.001344228,0.001326286,0.001246644,0.001243045,0.001243938,0.001239,0.001252807,0.001168395,0.001169583,0.001192134,0.001082201,0.001106926,0.001198505
44,0.00331204,0.003069659,0.003054828,0.002974637,0.002876104,0.002865452,0.002861694,0.002797623,0.002736678,0.002696028,0.002570575,0.002632998,0.002570469,0.002649275,0.002562937,0.002386993,0.002527036,0.002456567,0.002708302,0.002500971,0.0023802,0.002502888,0.002311375,0.002326292,0.002405735,0.002306135,0.002076055,0.002278368,0.002241199,0.001916392,0.002059861,0.001868572,0.001900343,0.001742479,0.001803577,0.001753083,0.001662288,0.001659337,0.001764468,0.001611502,0.001607586,0.001602919,0.001502852,0.001552695,0.001674923,0.001456809,0.001587656,0.001638866,0.001550774,0.00149272,0.001380616,0.001483878,0.001506877,0.001409377,0.001433867,0.001378596,0.001252342,0.001336838,0.001325609,0.001289845,0.001228902,0.001187377,0.001318947,0.001209956
45,0.003624115,0.00334412,0.003324484,0.003239283,0.003160211,0.003144214,0.003137926,0.0030778,0.002987753,0.002963737,0.002884722,0.002815567,0.002850845,0.002713622,0.002719005,0.002857391,0.002706068,0.002861052,0.002667997,0.002771041,0.002729516,0.00286364,0.002919446,0.002620137,0.002476326,0.002557785,0.002418806,0.002276406,0.002397536,0.002228751,0.002241157,0.002059545,0.002171229,0.002031087,0.001993506,0.002080655,0.001986206,0.001903319,0.001816364,0.001875318,0.001799596,0.001726948,0.001795818,0.001771811,0.001776069,0.001689202,0.001648241,0.001683424,0.001671472,0.001613886,0.001604289,0.001622613,0.001518782,0.001526502,0.001424209,0.001520942,0.001522614,0.001444116,0.001503858,0.001334691,0.001363079,0.001381588,0.001252253,0.001412919
46,0.003958848,0.003636921,0.003611763,0.003521464,0.003466356,0.00342873,0.003419512,0.003365041,0.003241588,0.003237838,0.003163601,0.00303743,0.00317708,0.00330175,0.003344209,0.003072405,0.003103211,0.002957171,0.003079393,0.003047879,0.003094715,0.003006015,0.00305923,0.002951286,0.002818938,0.002791686,0.002703581,0.002629823,0.002850943,0.00254618,0.002489814,0.002306236,0.00221244,0.002257184,0.00203,0.002260809,0.002246389,0.002177401,0.001856295,0.001961043,0.001971926,0.001972467,0.001890014,0.001956838,0.001895495,0.001836479,0.00178418,0.001770942,0.001773942,0.001875736,0.001835434,0.001886965,0.001772534,0.001768792,0.001549942,0.001522412,0.001535304,0.001674251,0.001525826,0.001463426,0.001596047,0.001406334,0.001341049,0.001444351
47,0.004326118,0.003956836,0.003925311,0.003829648,0.003803453,0.003740022,0.003727393,0.003680072,0.003517875,0.00353825,0.003450826,0.003529176,0.003672241,0.003486199,0.003486039,0.003491617,0.003325088,0.003356523,0.003528551,0.003608163,0.00357165,0.003371271,0.003380467,0.003587304,0.003148534,0.003196972,0.003037206,0.003040221,0.002804411,0.002691033,0.00286296,0.002630544,0.002599415,0.002476957,0.002548552,0.002377856,0.002450807,0.002387009,0.002297495,0.002231218,0.002235444,0.002118325,0.002123623,0.002141085,0.002037372,0.002010618,0.002205928,0.001916237,0.00200453,0.002040373,0.001916335,0.001991199,0.00206866,0.001962633,0.001827248,0.001808359,0.001771229,0.001690528,0.001616594,0.001652705,0.00149381,0.001613378,0.001631263,0.001536189
48,0.004725383,0.004330963,0.00427464,0.004193138,0.004156143,0.004061212,0.004062668,0.004008762,0.003851175,0.003860347,0.003842678,0.003684732,0.003793573,0.003586788,0.003578359,0.003837261,0.003539284,0.003615119,0.003741933,0.003948428,0.003796441,0.003642824,0.003729081,0.003657422,0.003660977,0.003536712,0.003600636,0.00341176,0.003441554,0.003114657,0.003073144,0.003019759,0.002908582,0.002701354,0.0028107,0.002547268,0.002632997,0.002754514,0.002645591,0.002572057,0.002479253,0.002291629,0.002268097,0.002275184,0.002290886,0.002134885,0.002288537,0.002152201,0.002272043,0.002100668,0.002133601,0.002257493,0.002172502,0.002050918,0.002162846,0.002114352,0.00203106,0.001934922,0.001793546,0.001788572,0.00173843,0.00170426,0.001623037,0.00168743
49,0.005155496,0.004734942,0.004649593,0.004585773,0.004536258,0.004401118,0.004419264,0.004358094,0.004207565,0.004203358,0.003940549,0.004097548,0.004514874,0.004185549,0.004154685,0.004153024,0.004096189,0.00422689,0.004091292,0.004005491,0.004104822,0.004394632,0.004107489,0.00410706,0.004079084,0.00410738,0.003898417,0.003825884,0.003633866,0.003613942,0.003422452,0.003455173,0.003274791,0.003192139,0.003103179,0.003080007,0.002883683,0.002696938,0.002845481,0.002690736,0.002633493,0.002464696,0.002385255,0.002504271,0.002586872,0.002328424,0.002309161,0.002469775,0.002394204,0.002417048,0.002384391,0.002368559,0.002310682,0.002162352,0.00234413,0.002142311,0.002026831,0.002027617,0.002012825,0.001983258,0.001933115,0.001929652,0.001940691,0.001759012
50,0.005644698,0.005194938,0.005075306,0.00503293,0.00496869,0.004756756,0.004794416,0.004725304,0.004584668,0.004564711,0.004402409,0.004469475,0.004378426,0.004444564,0.004413433,0.004777716,0.004401223,0.004381113,0.004788508,0.004303818,0.004289818,0.004637321,0.004544076,0.004544522,0.0044684,0.004591915,0.004031773,0.004313575,0.004149043,0.003866914,0.003871128,0.003745308,0.003599356,0.003289272,0.003387824,0.003319308,0.00325237,0.003058842,0.003106464,0.003124953,0.002838224,0.002882337,0.00297969,0.002861876,0.002868013,0.002817587,0.002674318,0.00271537,0.002814573,0.002678408,0.002754383,0.00250004,0.002640986,0.002576877,0.002517944,0.002531166,0.002413608,0.002525823,0.002305057,0.002130045,0.002133333,0.002055309,0.002062638,0.002100001
51,0.006140217,0.005662623,0.005503985,0.005487826,0.005407031,0.005155557,0.00521609,0.005137908,0.005009575,0.004971112,0.004834023,0.004648744,0.004764924,0.004496397,0.004547214,0.004758538,0.004640839,0.004786371,0.004783547,0.005137443,0.00460228,0.005089231,0.004562372,0.004809151,0.004937276,0.004660234,0.004727592,0.004935921,0.00460887,0.004196692,0.004170533,0.003840284,0.003783486,0.003936672,0.003633913,0.00358671,0.003473039,0.003479321,0.003468223,0.003334897,0.003394547,0.003017602,0.003171212,0.002880885,0.003270241,0.003222644,0.002946752,0.003007042,0.002822038,0.002741386,0.002876137,0.002700692,0.002806129,0.002761912,0.002655862,0.002550805,0.002558569,0.002702567,0.002122627,0.002469733,0.002362859,0.00230951,0.002222263,0.002238546
52,0.006681211,0.00617422,0.005970568,0.005985583,0.005885784,0.005594259,0.005681505,0.005593088,0.005480187,0.005420039,0.00550808,0.005292946,0.005409112,0.005132756,0.005291772,0.005193739,0.005027185,0.005264074,0.005485274,0.005506641,0.005811142,0.005175075,0.005308362,0.005220829,0.005287113,0.005139169,0.004964158,0.004876218,0.005002434,0.004455334,0.004453918,0.004547533,0.004497375,0.004183655,0.004287771,0.003979275,0.004162574,0.003675064,0.003759766,0.003603439,0.003690361,0.003594945,0.003624116,0.003305504,0.003444275,0.003296941,0.003374891,0.003174492,0.003124521,0.003249291,0.0030824,0.002983076,0.003071682,0.002692669,0.002996875,0.002934864,0.002650339,0.002723554,0.002727358,0.002795942,0.002596152,0.002538139,0.002488869,0.002470793
53,0.007286719,0.006725168,0.006508862,0.006489101,0.006393864,0.006115725,0.00619251,0.00608699,0.005981325,0.005885857,0.006000237,0.005807563,0.005637301,0.005704527,0.005741615,0.005680141,0.005530397,0.005476488,0.006018668,0.005553788,0.005775954,0.006078258,0.005577208,0.005591559,0.005398123,0.005754619,0.005280912,0.005728227,0.005578421,0.005565055,0.005217127,0.004926865,0.005100955,0.004679927,0.0044516,0.004508238,0.004478313,0.004271886,0.004039519,0.00391883,0.003836507,0.003899645,0.003840233,0.00396893,0.003782146,0.003610205,0.003576994,0.00348958,0.003213917,0.003472902,0.003167017,0.003309404,0.003321997,0.003188589,0.003145455,0.003129276,0.003127552,0.002938308,0.002969401,0.002918745,0.002767339,0.002727332,0.002744692,0.002597048
54,0.007930047,0.007309587,0.00708047,0.007019815,0.006930911,0.006683844,0.006747569,0.006622621,0.00652643,0.006389823,0.006321495,0.006221396,0.006294474,0.006312427,0.006085682,0.00646089,0.006138509,0.006354018,0.006167129,0.005996386,0.006019838,0.006378608,0.006162121,0.006047502,0.005828584,0.00612161,0.005802601,0.006005132,0.00638363,0.005832661,0.005878582,0.005573059,0.005366367,0.005317664,0.005198293,0.004677085,0.004920559,0.00453703,0.00448191,0.004248163,0.004253059,0.004158961,0.004169055,0.00407701,0.004079147,0.003827743,0.00396073,0.004032875,0.003841072,0.003795902,0.003855084,0.003620859,0.00355586,0.003399383,0.003500323,0.003323206,0.003448565,0.003567171,0.003337146,0.003299014,0.003155591,0.002932871,0.002922517,0.002855621
55,0.008571757,0.007891048,0.007650155,0.007542464,0.007462228,0.007275304,0.007322825,0.007176409,0.007092571,0.006908967,0.00643361,0.006642444,0.006692388,0.006224826,0.006555766,0.006542866,0.006268981,0.00640974,0.006851063,0.006605221,0.006569801,0.006682187,0.006736113,0.006716412,0.006445038,0.006534716,0.006708842,0.006526059,0.006598295,0.006078883,0.006517944,0.006210135,0.006124752,0.005739885,0.005846133,0.005553306,0.005208772,0.005240573,0.005352621,0.004894014,0.004961985,0.004517369,0.004556428,0.004339549,0.004711342,0.004458413,0.004173091,0.004315675,0.004155715,0.004188372,0.003896194,0.003957666,0.00405504,0.003616437,0.003726957,0.003643117,0.003775725,0.003640065,0.003584566,0.003401818,0.003257743,0.003363014,0.003357712,0.003234734
56,0.009375608,0.00862013,0.008364012,0.00820035,0.008129862,0.007983442,0.008011767,0.007839746,0.007770502,0.007530959,0.007350043,0.00748225,0.007578095,0.007262298,0.006746397,0.007199834,0.007163021,0.007296195,0.007610988,0.007105862,0.006899923,0.007383997,0.007222345,0.007155821,0.007483026,0.006982209,0.007181381,0.007020933,0.00690318,0.006956533,0.006729699,0.006720869,0.006449885,0.006494641,0.006529537,0.006189547,0.006174442,0.005733948,0.005826902,0.005560422,0.005319973,0.00498056,0.004955339,0.004720324,0.004996213,0.004681315,0.004587895,0.004525181,0.00448462,0.004581845,0.0044226,0.00433022,0.004309078,0.004116897,0.004112896,0.004210693,0.003975243,0.003849426,0.003928777,0.00381563,0.003645739,0.003584895,0.0035954,0.003461682
57,0.010269669,0.009430226,0.009157716,0.008928428,0.008870052,0.008780252,0.008785369,0.008583769,0.008532484,0.008227425,0.008240879,0.008045171,0.008134354,0.007593723,0.008026845,0.007811654,0.007424604,0.007831521,0.00809013,0.008092518,0.007875187,0.008170954,0.007550299,0.00807987,0.007661553,0.008127522,0.00749212,0.007863388,0.007698961,0.007774378,0.00765421,0.00739023,0.007122475,0.007280524,0.007010419,0.006373287,0.006362752,0.006454571,0.00642158,0.006370994,0.005610787,0.005898298,0.005746993,0.00537492,0.005222504,0.005471766,0.005355071,0.005166992,0.005082854,0.004976433,0.00488051,0.004836674,0.004279462,0.004597072,0.004622416,0.004209963,0.004343569,0.004173029,0.004106955,0.004261996,0.004086077,0.003829739,0.004034882,0.003861232
58,0.011243362,0.010306105,0.010037071,0.009795098,0.009734323,0.009651671,0.009652435,0.00942353,0.009351142,0.00906585,0.008906488,0.00907873,0.008806953,0.008658841,0.008869926,0.008684591,0.008569451,0.008780724,0.008892143,0.008538084,0.008641267,0.008932099,0.00864885,0.008706686,0.008380835,0.008633191,0.008428396,0.008184887,0.008584873,0.008224833,0.007878441,0.008001931,0.008161307,0.00794542,0.007849953,0.007702938,0.007495577,0.007174142,0.006583854,0.006837772,0.006289665,0.006457451,0.006333523,0.005570063,0.006038853,0.005983839,0.005807367,0.005744296,0.005468119,0.005351793,0.005221249,0.00504389,0.005142279,0.004796139,0.004868767,0.004622746,0.004616527,0.004526552,0.004498662,0.00465866,0.004119939,0.00437921,0.0043486,0.004031489
59,0.012335149,0.011286856,0.011023903,0.01076838,0.010705148,0.010634007,0.010629501,0.010369266,0.010271885,0.010012638,0.009832094,0.009765725,0.010037862,0.009378084,0.009574809,0.009506642,0.009321831,0.009258895,0.009719899,0.009388413,0.009308777,0.009390512,0.009239642,0.009342122,0.009296508,0.009179098,0.009113214,0.009383627,0.009146323,0.009324343,0.008813526,0.008947692,0.008722178,0.00869459,0.008649146,0.008481038,0.008197737,0.008050047,0.007985543,0.007558285,0.007435549,0.007066383,0.00723151,0.006670994,0.006454688,0.006547115,0.006381624,0.006317045,0.006310459,0.00598637,0.005820139,0.005562815,0.005801083,0.005407435,0.005148039,0.005367583,0.005009864,0.005270891,0.005068756,0.004829944,0.004948691,0.005084805,0.004497522,0.004476979
60,0.013610973,0.01243213,0.012177567,0.011906606,0.011840642,0.011838093,0.011827129,0.011528495,0.011400485,0.011173142,0.011377586,0.010807397,0.010707721,0.010460533,0.010105492,0.010119145,0.010066266,0.01048588,0.010627935,0.010749248,0.010134176,0.010558635,0.010235745,0.010406121,0.009898258,0.010077264,0.009775671,0.01004844,0.009960565,0.010072326,0.009960511,0.009987192,0.009831661,0.009554297,0.009793183,0.009364375,0.009355214,0.008653004,0.008916933,0.008534439,0.008476544,0.007984013,0.007945856,0.007321413,0.007180427,0.007073077,0.007322568,0.006975643,0.007089225,0.006698112,0.006346247,0.006410948,0.006385646,0.0060831,0.005560781,0.005385585,0.005620055,0.005651456,0.005343692,0.005367094,0.005335321,0.005184524,0.004981045,0.005111887
61,0.014981774,0.013659818,0.013418843,0.01313271,0.013064298,0.013053332,0.013034689,0.01269556,0.012532816,0.012349615,0.012335878,0.012295802,0.011698338,0.010882199,0.011110281,0.011121886,0.010814094,0.011007806,0.01158034,0.010969436,0.010771495,0.011197268,0.011049357,0.010912941,0.010893496,0.01136972,0.011015309,0.01081681,0.010982682,0.010410307,0.010713175,0.010939995,0.010417579,0.010324449,0.010701528,0.010076702,0.010465951,0.010129682,0.009572011,0.00949463,0.009605864,0.008904634,0.009006587,0.008292228,0.007979825,0.007929569,0.008016222,0.007515958,0.007519183,0.00718658,0.007331304,0.006932939,0.006904659,0.006352106,0.006455256,0.006388471,0.006349758,0.006320905,0.005830299,0.005880868,0.005673561,0.005693685,0.005673431,0.005589835
62,0.01651358,0.01502954,0.014807226,0.014505212,0.014434437,0.014401062,0.014373272,0.013988283,0.013784938,0.013657195,0.01349784,0.014486945,0.014070507,0.012623379,0.012646793,0.012770722,0.012096364,0.012554917,0.012819135,0.012587597,0.012041754,0.012149066,0.012070284,0.012493187,0.011970295,0.012340353,0.011756887,0.011948573,0.012117845,0.011808445,0.011331084,0.011951634,0.011483612,0.011457861,0.01205877,0.011305223,0.011300619,0.011407373,0.010693536,0.010431225,0.009878842,0.009851801,0.009930729,0.00912845,0.008935058,0.008785894,0.008800141,0.008422055,0.008203393,0.00782977,0.007662058,0.007709081,0.007223059,0.007181628,0.007057958,0.006979779,0.006574611,0.00645453,0.006375952,0.006181969,0.006121875,0.006329345,0.006122385,0.005975124
63,0.018296625,0.016537975,0.016334635,0.01600945,0.015986968,0.015913621,0.015804346,0.015467444,0.015231197,0.015067486,0.015022873,0.014617812,0.01531036,0.014276352,0.014016827,0.014055864,0.013792162,0.014377366,0.014097746,0.013312749,0.013552338,0.013783516,0.013278966,0.013089128,0.013077574,0.013137,0.012857204,0.012712842,0.013191175,0.012953014,0.012436088,0.012683818,0.01282905,0.012371184,0.012796645,0.012449202,0.012291815,0.012411806,0.012094043,0.011681587,0.011057476,0.010813692,0.011054263,0.010297774,0.010054227,0.009319465,0.009160603,0.0090518,0.009028454,0.008445116,0.008792073,0.008298747,0.008071205,0.0079075,0.007721715,0.007591391,0.007784121,0.007336621,0.007072527,0.006806779,0.006653341,0.006518024,0.006746132,0.006503158
64,0.020298348,0.018221181,0.018042984,0.017692631,0.017729368,0.017602805,0.017395236,0.017120255,0.016846192,0.01664022,0.016537848,0.016546681,0.016316548,0.015686703,0.015648718,0.015532029,0.014876132,0.015643884,0.015500054,0.015162052,0.014431544,0.014876739,0.014381258,0.014384147,0.014974633,0.014924192,0.014287281,0.014258495,0.014706009,0.014442438,0.013838036,0.014004361,0.013823385,0.013527708,0.014002614,0.013617953,0.013425609,0.013209705,0.013440808,0.013450014,0.012394775,0.012333357,0.011762082,0.011278664,0.011070252,0.010818085,0.010257377,0.010269882,0.010035489,0.009971929,0.009208016,0.009275751,0.009093228,0.008703231,0.008603551,0.008410422,0.008189456,0.008219614,0.007831976,0.007298732,0.007427736,0.007158572,0.006977878,0.007266415
65,0.022697814,0.020234936,0.020088346,0.019708147,0.019817778,0.019463379,0.019138244,0.018941942,0.018624861,0.018369671,0.01822653,0.017879186,0.018168741,0.017226684,0.01751076,0.017845984,0.0162348,0.016301539,0.017295114,0.016634455,0.016024949,0.016276879,0.01656033,0.016066212,0.015988558,0.016040816,0.015577923,0.015378932,0.015484492,0.015402999,0.0151431,0.015065282,0.014647389,0.014463598,0.015364056,0.01477242,0.014883003,0.014551392,0.01465674,0.014327688,0.014145045,0.013866059,0.013664064,0.012739668,0.013056387,0.012237416,0.012010685,0.011057221,0.011114924,0.010607426,0.010371274,0.009762958,0.010258426,0.009377169,0.009455911,0.008967426,0.008701585,0.008886558,0.008266117,0.008215885,0.007892462,0.007876575,0.007847997,0.007729997
66,0.025234487,0.022341466,0.022236699,0.021826794,0.02202443,0.021606505,0.021139672,0.021041073,0.020673517,0.020359832,0.019965349,0.019599419,0.019167538,0.018665499,0.01812961,0.019007839,0.018613141,0.018295235,0.018394936,0.018461891,0.016862292,0.017378014,0.017586717,0.018109781,0.01773784,0.017646345,0.016844493,0.017375413,0.017153178,0.016899331,0.016517136,0.016628538,0.016594928,0.016252842,0.015982499,0.016534385,0.015790954,0.0160338,0.015829361,0.015201719,0.015178752,0.014697762,0.015072165,0.014403145,0.013959272,0.013097023,0.013462061,0.012616144,0.012120387,0.011974946,0.011181716,0.011416512,0.010666852,0.010663145,0.010850133,0.010071702,0.009859931,0.009333423,0.00947708,0.009014275,0.008959101,0.008625854,0.00836663,0.008010584
