Age,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
32,0.001639503,0.001338986,0.001326255,0.001269109,0.001190679,0.001118467,0.001094629,0.001047357,0.000984966,0.000957296,0.00087898,0.000914487,0.000968047,0.00083106,0.000734133,0.000751333,0.000734452,0.00079502,0.000879732,0.000758704,0.000792734,0.000695495,0.000794891,0.000662835,0.000573436,0.000636908,0.000746486,0.000692683,0.000594192,0.000607831,0.000548867,0.00065687,0.0005994,0.000539211,0.000567822,0.000543831,0.000611625,0.000554506,0.000510212,0.000537377,0.00055511,0.000541724,0.000552315,0.000553038,0.000562697,0.000572815,0.000484129,0.000458599,0.000470416,0.000491638,0.000533738,0.000499304,0.000492688,0.000490893,0.000487685,0.000398951,0.000503289,0.000526627,0.00044014,0.000485604,0.000448219,0.000413377,0.000442574,0.000418716
33,0.001726431,0.001405938,0.001430679,0.001376366,0.001231119,0.001226643,0.001174838,0.001155198,0.001108491,0.001011904,0.00098238,0.000859402,0.001008957,0.000914081,0.000868855,0.000889422,0.000795017,0.000859077,0.000717203,0.00079623,0.000814205,0.000751673,0.00074246,0.000770902,0.00075327,0.000788015,0.000672115,0.000731595,0.000741652,0.000707306,0.000656692,0.00064413,0.000603672,0.000678309,0.000596823,0.000579151,0.000691339,0.000573816,0.000574666,0.000573598,0.000549751,0.000576714,0.000511889,0.000603161,0.000627863,0.000579704,0.000520028,0.000574069,0.000567207,0.00056353,0.000526483,0.000531819,0.000521803,0.00052468,0.000518635,0.000535707,0.000505755,0.000543717,0.000460825,0.000502191,0.000495726,0.00045971,0.000446902,0.000505
34,0.001738109,0.001543197,0.001502744,0.001458326,0.00135241,0.001309472,0.00127223,0.001229113,0.001186298,0.001096174,0.001014814,0.001054834,0.001067212,0.000947354,0.000972948,0.001030217,0.000882561,0.00092116,0.000903662,0.000804092,0.000843073,0.00084365,0.000822757,0.000790136,0.000827233,0.000797495,0.000825597,0.000835642,0.000824799,0.00068596,0.000720782,0.000701492,0.000668621,0.00069002,0.000615303,0.00070718,0.000686761,0.000756567,0.000687738,0.00060631,0.000705827,0.000603102,0.000629472,0.000569316,0.000637555,0.000647798,0.000562614,0.000534972,0.00059443,0.000592553,0.000621127,0.00062767,0.000632188,0.000600357,0.000569112,0.000517916,0.000560158,0.000628712,0.000588681,0.000488572,0.000551344,0.000533546,0.000532758,0.000548429
35,0.001861561,0.001637371,0.001507431,0.001508593,0.001375835,0.001390424,0.001413779,0.001313851,0.001304256,0.001223231,0.001077109,0.001200732,0.001158929,0.001003845,0.001087242,0.001087673,0.001037631,0.001031167,0.001033789,0.000881584,0.000881636,0.000949672,0.000900332,0.000960488,0.000900908,0.0008486,0.000874433,0.000801802,0.000850048,0.000847532,0.000778017,0.000780798,0.000765396,0.000736589,0.000810476,0.000687868,0.000727439,0.000786767,0.000731731,0.000735807,0.000681998,0.000733762,0.000644781,0.0006765,0.000705423,0.000701266,0.000718429,0.000642236,0.00063985,0.000676876,0.000734536,0.000628188,0.0006,0.000651952,0.000571825,0.000571064,0.000616825,0.000592714,0.000618088,0.000621648,0.000611835,0.000523048,0.000573351,0.000588534
36,0.001990703,0.001669871,0.001685895,0.001613063,0.00155104,0.001499573,0.001524667,0.001384011,0.001370833,0.001362381,0.001151614,0.001278991,0.001321499,0.001073378,0.001124353,0.001089546,0.001141435,0.001028616,0.001114601,0.001062142,0.001011316,0.001086315,0.000992122,0.001100641,0.00094578,0.001054326,0.000998058,0.000925355,0.000946401,0.000916371,0.000859436,0.000888761,0.000835939,0.000718921,0.000833273,0.000737645,0.000817935,0.000769548,0.000817738,0.00081158,0.000739199,0.000735715,0.000781121,0.000759655,0.000665316,0.000789508,0.000761959,0.000709883,0.000722594,0.000764652,0.000735143,0.000651247,0.000698594,0.000696689,0.000676162,0.00069297,0.000608066,0.000615137,0.000624943,0.000682333,0.000623861,0.000518214,0.000630443,0.000644989
37,0.002074692,0.001746262,0.00180623,0.001757896,0.001571934,0.001583519,0.001636712,0.001532236,0.00154005,0.001460023,0.001392884,0.001326712,0.001267312,0.001326867,0.001363047,0.001294733,0.001171074,0.001266155,0.001175485,0.001194649,0.001311143,0.001211052,0.001122584,0.001245396,0.001097951,0.001177989,0.001035037,0.00112903,0.001015353,0.001032031,0.000901284,0.000904525,0.000840331,0.000860226,0.000837811,0.000830285,0.000941361,0.000946871,0.0009033,0.000842939,0.000823501,0.000822869,0.000830922,0.000849555,0.000760397,0.000786995,0.000831871,0.000807598,0.000760061,0.000734793,0.000716839,0.000725028,0.00071248,0.000768914,0.000776259,0.000732599,0.000710778,0.00072299,0.000692986,0.000782034,0.000643615,0.000638788,0.000618853,0.000644417
38,0.002206208,0.001915683,0.001915876,0.001952067,0.001720955,0.001733644,0.001753263,0.001661613,0.001614799,0.001601228,0.0015601,0.001636404,0.001601907,0.001481545,0.001529703,0.001423032,0.001327813,0.001396542,0.00136349,0.0013399,0.00128479,0.00127828,0.00122293,0.001174505,0.001301301,0.001130901,0.001246044,0.001245586,0.001192011,0.001155624,0.001081277,0.000996872,0.001114473,0.000996041,0.000979272,0.000985574,0.000848367,0.000944835,0.000932728,0.000937506,0.000916493,0.000899629,0.000777275,0.000870533,0.000902606,0.00093945,0.000896727,0.000874082,0.000802816,0.000838014,0.000848263,0.000838877,0.00084192,0.000872073,0.000770241,0.000781101,0.000760868,0.000829017,0.000759017,0.000806088,0.000743098,0.000742653,0.000675358,0.000776276
39,0.002354981,0.002144091,0.002026544,0.002102177,0.001888253,0.001904537,0.001911424,0.001800569,0.001784991,0.001738598,0.001724164,0.001713337,0.001747314,0.001475132,0.001652209,0.00156062,0.001614278,0.001547377,0.001530769,0.001504192,0.001376574,0.001430532,0.001473618,0.001330468,0.001383471,0.001213558,0.00133187,0.001399645,0.001243574,0.001180251,0.001048823,0.001196148,0.00112514,0.001214384,0.001085464,0.001061387,0.001074062,0.00102881,0.000990157,0.001073869,0.001011927,0.001016763,0.000938755,0.001049725,0.000981529,0.000962022,0.00098521,0.000927713,0.000917801,0.000918355,0.000888555,0.000913015,0.000891545,0.000900551,0.000867159,0.000895695,0.000885743,0.000903393,0.000833361,0.000743154,0.000813681,0.000831303,0.000879996,0.000750757
40,0.002476573,0.002243455,0.00225115,0.002241909,0.002016538,0.001989519,0.002104858,0.001994002,0.001989067,0.001890846,0.001816639,0.001772542,0.001756861,0.001796371,0.001880446,0.001780756,0.00171013,0.00175611,0.001668764,0.001722068,0.001723518,0.00159056,0.001701161,0.001681198,0.0014457,0.001500043,0.001353646,0.001419508,0.001484437,0.00128997,0.001334779,0.001342441,0.001153548,0.001129152,0.001239087,0.001219492,0.001173062,0.001149759,0.001112164,0.001043551,0.001032027,0.001118609,0.001089091,0.001171475,0.001123702,0.001043133,0.001037034,0.001051008,0.001018256,0.001067849,0.000989565,0.000939797,0.001030278,0.000894758,0.000961953,0.000934591,0.001017569,0.000983296,0.001008806,0.000901985,0.000903825,0.000869152,0.00081928,0.000960693
41,0.002708369,0.002479694,0.002465765,0.002383914,0.002233361,0.002215202,0.002268386,0.002256162,0.00216278,0.002076997,0.002158666,0.002040814,0.001951954,0.001858577,0.00205082,0.001807307,0.001834357,0.001823415,0.002008219,0.00189511,0.001773219,0.001833386,0.001804359,0.001722731,0.001840526,0.001688149,0.00155068,0.001621653,0.001429153,0.001589298,0.001391803,0.001453965,0.00132478,0.001261398,0.001316141,0.001258913,0.001244823,0.001384226,0.001162251,0.001286539,0.001106907,0.001156019,0.001329669,0.001263144,0.001237996,0.001184065,0.00106643,0.001229356,0.001176269,0.001166521,0.001127557,0.001011441,0.00107524,0.001032078,0.000958762,0.001022947,0.001067964,0.001077702,0.001033301,0.001084865,0.001021378,0.00092756,0.000955603,0.000999437
42,0.002886504,0.002681121,0.002666592,0.002581367,0.002519825,0.002453864,0.002449884,0.002385022,0.002341094,0.002284296,0.002170561,0.002293156,0.002328227,0.002338413,0.002363908,0.002225423,0.002076262,0.002129152,0.002339339,0.002060155,0.002000912,0.002039834,0.002149956,0.001923501,0.001909128,0.001939205,0.001917045,0.001897846,0.001695682,0.001605398,0.001708354,0.001463129,0.001543434,0.001497703,0.001465847,0.001462781,0.001383829,0.001440995,0.001375433,0.001392927,0.001340284,0.001370946,0.001325423,0.001345289,0.0012989,0.001291054,0.001308043,0.001223706,0.001335809,0.00133636,0.001182007,0.001215396,0.001180635,0.001151374,0.001195832,0.001168921,0.001136609,0.001142173,0.001090241,0.001066891,0.001091597,0.001060269,0.001024161,0.001092377
43,0.003113415,0.002919189,0.002923209,0.002806958,0.002641284,0.002659585,0.002701565,0.00263972,0.002584555,0.002544522,0.002520248,0.002422467,0.002485537,0.002442074,0.002316925,0.002492793,0.002356093,0.002309115,0.002505629,0.002396159,0.002293789,0.002269908,0.002204636,0.002132359,0.002122716,0.002178918,0.002025934,0.002071529,0.001944672,0.001949496,0.001796871,0.001689266,0.001726274,0.00175702,0.001638576,0.001568057,0.001624037,0.001621337,0.001583892,0.001436149,0.001372221,0.001343649,0.001538652,0.00149975,0.001404955,0.001530101,0.001504472,0.001413344,0.001462171,0.001418664,0.001509409,0.001376216,0.001362583,0.00131382,0.001266693,0.001269869,0.001260576,0.00126406,0.001196449,0.001189741,0.001195104,0.00108975,0.001156069,0.001228167
44,0.003420734,0.003123962,0.003111384,0.003065909,0.002926381,0.002865396,0.0029512,0.002848855,0.002852866,0.002731963,0.002636436,0.002667289,0.002644178,0.002656155,0.002593155,0.002480134,0.00254814,0.002526596,0.00272565,0.002534065,0.00245332,0.002558334,0.002388105,0.002457165,0.002490006,0.002346982,0.002282815,0.002397895,0.002301986,0.002071628,0.002091292,0.001927526,0.001936222,0.001825455,0.001805199,0.001830684,0.001702661,0.001708808,0.001822164,0.001627837,0.001660238,0.001631946,0.00154044,0.001593003,0.001707493,0.001469639,0.001626295,0.001657601,0.001582586,0.001518814,0.001455227,0.0014857,0.001524136,0.0014474,0.001464974,0.001377513,0.001272814,0.001365571,0.001390535,0.001341487,0.001256897,0.001222846,0.001322723,0.001260285
45,0.003704826,0.003497945,0.003403683,0.003359502,0.003179764,0.003224986,0.003232275,0.003102087,0.003036773,0.003027878,0.002928552,0.002836334,0.002949023,0.002785405,0.002756658,0.002906693,0.002778438,0.002905516,0.002734702,0.002819929,0.002757466,0.002987702,0.002960096,0.002685175,0.002596842,0.00259374,0.002475244,0.002384538,0.002484036,0.002261765,0.002291237,0.00218373,0.002229477,0.002102098,0.002038067,0.002108801,0.002036774,0.001954207,0.001906338,0.001912889,0.001806049,0.001789298,0.001813186,0.001804128,0.001816867,0.001775909,0.001690109,0.00171383,0.001699661,0.001619852,0.001598934,0.001695661,0.001582059,0.001579546,0.001469668,0.001557624,0.001552348,0.001478051,0.001544229,0.001356934,0.001421011,0.001427782,0.00129507,0.001427099
46,0.004016262,0.003730867,0.003701775,0.003667134,0.003564777,0.003532582,0.003468317,0.003457255,0.0033136,0.003331971,0.003231451,0.003137631,0.003212661,0.003398471,0.003393722,0.003118375,0.003195096,0.003041717,0.003166783,0.003181489,0.003197497,0.003142209,0.003171513,0.003005294,0.002901863,0.002947719,0.002769845,0.002714921,0.00288125,0.002597054,0.002521248,0.00248712,0.002259518,0.00234366,0.002095654,0.002306258,0.002331258,0.002237438,0.001941714,0.001966278,0.002010128,0.002033973,0.001930495,0.001982284,0.001929082,0.00189382,0.001820628,0.001793645,0.001849629,0.001964152,0.001883727,0.001958553,0.001790331,0.001855486,0.00158102,0.001614532,0.001617494,0.001699024,0.001575692,0.001517062,0.001652005,0.00145097,0.001387875,0.001498761
47,0.004430179,0.004074724,0.004011942,0.003929981,0.003894252,0.003782144,0.003785542,0.00374712,0.003606883,0.003531629,0.003480936,0.00359254,0.003726028,0.003607867,0.003550025,0.003632536,0.003380503,0.003413256,0.003586064,0.00373899,0.003615304,0.003476555,0.003489124,0.003668312,0.00324861,0.003287259,0.003165887,0.003116247,0.002908288,0.002746461,0.002912622,0.002682003,0.002653894,0.002556673,0.002588618,0.002378252,0.002420471,0.002449477,0.002409101,0.002305464,0.002312339,0.002190349,0.002168885,0.002174493,0.002112536,0.002053785,0.002206363,0.002030552,0.00205952,0.00210123,0.002015865,0.002002783,0.002115921,0.001994836,0.001843756,0.001848634,0.001852057,0.001774604,0.001678752,0.001672728,0.001554493,0.001644631,0.001631271,0.001592081
48,0.004829079,0.004516948,0.004428596,0.004414359,0.004259673,0.004207847,0.004162102,0.0040685,0.003934518,0.003916743,0.003952845,0.003765604,0.003830911,0.003709492,0.003664357,0.003879363,0.003571112,0.003722346,0.003859905,0.004062444,0.00385496,0.003760381,0.003775388,0.003648091,0.003715415,0.003638792,0.003687527,0.003488947,0.003542915,0.003162201,0.003138824,0.002968895,0.002944328,0.002764042,0.002877049,0.002639217,0.002729763,0.002753186,0.002707193,0.002611152,0.002531113,0.002362733,0.002279837,0.002293508,0.002308412,0.002211509,0.002323411,0.002205291,0.002292857,0.002139511,0.002172778,0.002325746,0.002228861,0.002079707,0.002243399,0.002176578,0.002051335,0.001968038,0.001858788,0.001839426,0.001804081,0.001715169,0.001686621,0.001733321
49,0.005334652,0.004859286,0.004799186,0.004702016,0.004599856,0.004521406,0.004521174,0.004415919,0.004291294,0.004313219,0.004084211,0.004233831,0.004625034,0.004245901,0.004307419,0.00421742,0.00413915,0.004309526,0.004167704,0.004129947,0.004208266,0.00446878,0.004188467,0.004187504,0.00409371,0.00412042,0.003946852,0.003940693,0.003795124,0.003745501,0.003557792,0.003518577,0.00334059,0.00326689,0.003134809,0.003134973,0.002877346,0.002841164,0.002882093,0.002750938,0.002731915,0.002536018,0.002504476,0.002570155,0.002645303,0.002425719,0.002383721,0.002559427,0.002497479,0.002458871,0.002439099,0.002418076,0.002352079,0.002177548,0.002399439,0.002193329,0.002156043,0.00210575,0.002034788,0.002073698,0.001980151,0.00199018,0.001976594,0.001815101
50,0.005745168,0.005380678,0.005209136,0.005149025,0.005022465,0.004777235,0.004888028,0.004823829,0.004673837,0.004672084,0.004532994,0.004503838,0.004543578,0.004461722,0.004477211,0.004891977,0.004505385,0.004557178,0.004830032,0.004478536,0.004410163,0.004688873,0.004623416,0.004631988,0.004528147,0.004660122,0.004220105,0.004399341,0.004304063,0.004013943,0.00402297,0.003901367,0.003706899,0.003468635,0.003453947,0.003413994,0.003291566,0.003131457,0.003206495,0.003164412,0.002971897,0.002957852,0.003078659,0.002916983,0.002958338,0.002888288,0.002743796,0.002734601,0.002920935,0.00269067,0.002845246,0.002552626,0.002680641,0.002613474,0.002605039,0.002605746,0.002484427,0.002584665,0.002400312,0.002194679,0.002208403,0.002127805,0.002165772,0.002180422
51,0.006325603,0.005744035,0.005646446,0.005647895,0.005535218,0.005294327,0.005309186,0.00532118,0.005045577,0.005068275,0.004948824,0.004753907,0.004877143,0.004634054,0.00466775,0.004878291,0.004730498,0.004865214,0.004974958,0.005216379,0.004739291,0.005202547,0.004623949,0.004939263,0.005005981,0.004742804,0.004715738,0.00502295,0.004723627,0.004378841,0.004264517,0.0040144,0.003812921,0.003932658,0.003653188,0.003683652,0.003625832,0.003576739,0.003563208,0.00343729,0.003461303,0.003147061,0.003228533,0.003073139,0.003347326,0.003261178,0.003049233,0.003095261,0.002881879,0.002824205,0.00294375,0.002795451,0.002869776,0.002838325,0.002704609,0.002615573,0.002653155,0.002779006,0.002216752,0.002516807,0.002475118,0.002411673,0.002304058,0.002323197
52,0.006828719,0.006359834,0.006214916,0.006132466,0.006062265,0.005748019,0.005774161,0.005782559,0.005646725,0.005533581,0.005611499,0.005382382,0.005565511,0.005234359,0.005391386,0.00538766,0.005108698,0.005495963,0.005616339,0.005671817,0.005801473,0.005338913,0.005529358,0.005354086,0.005370288,0.005370326,0.005101874,0.00508548,0.005200945,0.004672252,0.004607325,0.004729107,0.004657936,0.004379082,0.004418831,0.004129932,0.004209167,0.003770332,0.003844026,0.003785504,0.003723626,0.003713111,0.003744369,0.003489762,0.003540492,0.003386233,0.003491641,0.003244861,0.003232913,0.003354549,0.00317106,0.003044459,0.003175399,0.002805262,0.003097227,0.003060667,0.002706219,0.002801206,0.002806815,0.002882169,0.002654944,0.002609021,0.002536061,0.002530099
53,0.007415149,0.00686784,0.006709149,0.006717242,0.006528486,0.006263936,0.006367757,0.006254743,0.006005261,0.006008507,0.006157804,0.005865118,0.005806183,0.005872545,0.005931076,0.005852217,0.005692256,0.005643448,0.006203684,0.00567663,0.005926885,0.006178454,0.005777021,0.005777907,0.005457764,0.005975326,0.005472417,0.005949651,0.005696794,0.00570838,0.005371276,0.00511499,0.005254156,0.004730576,0.004572484,0.004592618,0.004571594,0.004450424,0.004108778,0.004066674,0.00393236,0.003931442,0.003956541,0.004025987,0.003873273,0.003773287,0.003686589,0.00353366,0.003262184,0.003512262,0.003200361,0.003423753,0.003374375,0.003295846,0.003167753,0.003195806,0.003234022,0.003026953,0.003104362,0.00296832,0.002944227,0.002881735,0.002786703,0.002672903
54,0.008212974,0.007512868,0.007231012,0.007320463,0.007104061,0.006891801,0.006861801,0.006753242,0.006704551,0.006559817,0.006461752,0.006475142,0.006463636,0.006559363,0.006234876,0.006560177,0.006111556,0.006477312,0.006400497,0.006242943,0.006183508,0.00652428,0.006389866,0.00616411,0.005994717,0.006298585,0.006050801,0.006150085,0.006604139,0.005940036,0.006003427,0.005755785,0.005462862,0.005548487,0.005318897,0.004839296,0.005058668,0.004721489,0.004673944,0.004406294,0.004347568,0.004294991,0.004262978,0.004225271,0.004167609,0.00399509,0.0040526,0.004081117,0.003920142,0.003869407,0.003901012,0.003699822,0.003560348,0.003461851,0.003563731,0.003409814,0.003556631,0.003630314,0.003443134,0.003413683,0.003222989,0.002992342,0.003037607,0.002899119
55,0.008805977,0.00808137,0.007712317,0.007738881,0.007667406,0.007399741,0.007488299,0.007343372,0.007343732,0.007022311,0.006566914,0.006705765,0.006823242,0.006485177,0.006721675,0.006682105,0.006307132,0.006581351,0.006973093,0.00679105,0.006768409,0.006833897,0.006903082,0.00694359,0.006678494,0.006689187,0.006883415,0.006795267,0.00677515,0.006297501,0.006604688,0.006378251,0.006290954,0.005852358,0.005946009,0.005701424,0.005313624,0.005408063,0.0055147,0.00491596,0.005096195,0.004611465,0.004673083,0.004511072,0.004776526,0.004559644,0.0042985,0.004494274,0.004335835,0.004281329,0.004041811,0.004048335,0.004109012,0.003717727,0.003826503,0.003701779,0.003843049,0.00368875,0.003619985,0.003485064,0.003386712,0.003429288,0.003467772,0.003317409
56,0.00960723,0.008946808,0.008491626,0.008366459,0.008336619,0.008112939,0.008157754,0.008050323,0.00799039,0.007748076,0.007537854,0.007616291,0.007750596,0.007400127,0.00700852,0.00739368,0.007346338,0.007549181,0.007873398,0.007281801,0.007101292,0.00751467,0.007514195,0.007251632,0.007657171,0.007237232,0.007387975,0.007295172,0.007083949,0.007157326,0.006932377,0.006902663,0.006795866,0.00676848,0.00663502,0.006306497,0.006325648,0.005900248,0.005929914,0.005684678,0.005542274,0.005145419,0.00510092,0.00495261,0.005115386,0.004814125,0.004760085,0.00461111,0.004651873,0.004591359,0.004461478,0.004419545,0.004436282,0.004264684,0.004222477,0.004285651,0.004140018,0.003981261,0.003977028,0.003935545,0.00376311,0.003723091,0.003744537,0.003563367
57,0.010548746,0.009699062,0.009335865,0.009081708,0.009078045,0.009044883,0.009041564,0.008679858,0.008762157,0.008473948,0.008468124,0.008329242,0.008290913,0.007899848,0.008129903,0.008012029,0.007564676,0.008049641,0.008290862,0.008300674,0.008157868,0.008371795,0.007761429,0.008339216,0.007877169,0.008336467,0.007679807,0.008042909,0.00791668,0.008033819,0.007855044,0.007693895,0.007341239,0.007422936,0.007160265,0.006618888,0.006705336,0.006744861,0.006596896,0.006644595,0.005829544,0.006101463,0.005888423,0.005601531,0.005425342,0.005637794,0.005558347,0.00529613,0.005194728,0.005219484,0.005076648,0.004974894,0.004411542,0.004702586,0.004802031,0.004361342,0.004465821,0.004309021,0.004248931,0.004354632,0.004219114,0.003916112,0.004130903,0.004028598
58,0.011537725,0.010649602,0.010315327,0.010109772,0.010009022,0.009997944,0.009987769,0.009713129,0.009546152,0.009268096,0.009177485,0.009270459,0.009029941,0.008844121,0.00900138,0.008999993,0.008790137,0.00890155,0.009135142,0.008803375,0.008855828,0.009064336,0.008886625,0.008921393,0.008594494,0.008771247,0.008665595,0.008433062,0.008787855,0.008465794,0.00818413,0.008281024,0.008299151,0.008192127,0.008232143,0.00791342,0.00771403,0.007377153,0.006932426,0.007008969,0.006498323,0.006663433,0.006610638,0.005680328,0.00619342,0.006133416,0.005922014,0.005858494,0.005668632,0.005515451,0.005367568,0.00515817,0.005289642,0.004908402,0.004976279,0.004734918,0.004731374,0.00468136,0.004634688,0.004724349,0.004196046,0.004567014,0.004363548,0.004214671
59,0.012687939,0.011642736,0.011341131,0.010990006,0.011133253,0.010816634,0.010796283,0.010646498,0.010594258,0.010208448,0.01010234,0.009989531,0.010374537,0.009636016,0.009829697,0.009595213,0.009467244,0.00947941,0.009905193,0.009663251,0.009470896,0.009713852,0.00958902,0.009669011,0.009535876,0.009485706,0.009365827,0.009677349,0.009034566,0.009483254,0.009053008,0.009149051,0.00899893,0.009045598,0.008987746,0.008778439,0.008420283,0.008301983,0.008209024,0.007891865,0.007645035,0.007192553,0.007428753,0.006882334,0.006569236,0.006745371,0.006521355,0.006479423,0.006456577,0.006081428,0.006038745,0.005726344,0.006004951,0.005539271,0.005239821,0.005505824,0.005112509,0.005411919,0.005206866,0.004921553,0.005064062,0.005084862,0.004644295,0.004581964
60,0.013800965,0.012632987,0.012391271,0.012477478,0.012177875,0.012085705,0.012068472,0.011944393,0.011723924,0.011423824,0.011552098,0.010957851,0.011022705,0.010785923,0.010417625,0.010388247,0.010250354,0.010693892,0.010845656,0.010962367,0.010289948,0.010802707,0.010525671,0.010733169,0.010179049,0.010451813,0.010023667,0.010429613,0.01081962,0.010439117,0.010213815,0.010299226,0.010081604,0.009791126,0.01002004,0.009647279,0.009515251,0.009030687,0.009231907,0.008768745,0.008699232,0.008305222,0.008270035,0.007556131,0.007514103,0.007330836,0.007480278,0.007057414,0.007230374,0.006918485,0.006630486,0.006707781,0.006504477,0.00625608,0.0057388,0.005594307,0.005720782,0.005807265,0.005539856,0.005528436,0.005467778,0.005308945,0.005092801,0.005273527
61,0.015333695,0.013913354,0.013682156,0.013507349,0.013326731,0.013396002,0.013344797,0.012965662,0.012917563,0.012642715,0.012566366,0.012642506,0.012061295,0.011256835,0.011451667,0.011474996,0.01104277,0.011351842,0.011811444,0.011187544,0.010988447,0.011477019,0.011337775,0.01123623,0.011289376,0.011719199,0.011229116,0.011088569,0.011545633,0.010706151,0.010997441,0.011166077,0.010628873,0.01057761,0.010900148,0.010329023,0.010691521,0.010342599,0.009935804,0.009830989,0.009865947,0.009119074,0.009179326,0.008613512,0.008282307,0.008052525,0.008277222,0.007644343,0.00779707,0.007428157,0.00749965,0.007143352,0.007141562,0.006568962,0.006675422,0.006516226,0.006457866,0.006429354,0.006051941,0.006056472,0.005793375,0.005880542,0.005828873,0.005688271
62,0.016964668,0.015689677,0.015115483,0.01501144,0.014868579,0.014723857,0.01472268,0.014351289,0.014169023,0.013905405,0.013857334,0.014725941,0.014528786,0.012864144,0.013012634,0.013000687,0.012267114,0.012838459,0.013068642,0.012836763,0.01232663,0.012458381,0.012461324,0.012889414,0.012244298,0.012721425,0.012038912,0.012275562,0.012439449,0.012203539,0.011681386,0.012136998,0.01177324,0.011749895,0.012276539,0.011659458,0.011508438,0.011801843,0.010991231,0.010750926,0.01023351,0.010122927,0.010127621,0.009474905,0.009087416,0.009070742,0.009041451,0.008745115,0.008475967,0.008070579,0.007881891,0.007940607,0.007641141,0.007354445,0.007219603,0.007178939,0.006777317,0.006662398,0.00653286,0.006391411,0.006243603,0.006411767,0.00626125,0.006133827
63,0.018781802,0.016923955,0.016702727,0.016479652,0.016455685,0.016388953,0.016156106,0.016000424,0.015564934,0.015413816,0.015502175,0.01498943,0.015748282,0.014509348,0.01423656,0.014175546,0.014004304,0.014606951,0.014421551,0.013802032,0.013967725,0.014093489,0.013534267,0.013438381,0.01330928,0.013533753,0.013115292,0.013172757,0.013608663,0.013190446,0.012866737,0.012974067,0.013104632,0.012787781,0.01305408,0.012793175,0.012585232,0.012661933,0.012502336,0.012125891,0.011347173,0.011124001,0.011446539,0.010576121,0.010346285,0.009630277,0.009419328,0.009234042,0.009242062,0.008689172,0.008893626,0.008479387,0.008194436,0.00813389,0.007856599,0.007913263,0.008005466,0.007548315,0.007243379,0.006992145,0.006883102,0.006731997,0.006848642,0.006642153
64,0.020792427,0.018646081,0.018315704,0.018288048,0.01815091,0.018294224,0.017904204,0.01757438,0.017410758,0.017068484,0.016916836,0.016889958,0.016768781,0.016068042,0.016015345,0.015993325,0.015328764,0.015975259,0.015884385,0.01553596,0.01465045,0.015136873,0.014631964,0.01478513,0.015304511,0.015321754,0.014700217,0.014715044,0.014991733,0.014818501,0.014217874,0.014394704,0.014062225,0.013904808,0.014301135,0.013808875,0.013782146,0.01354686,0.013756844,0.013743832,0.012740748,0.012464394,0.012059698,0.01170563,0.011444902,0.0113073,0.010565392,0.01061276,0.010258375,0.010154877,0.009413243,0.009529118,0.009465195,0.008961022,0.008904109,0.008696758,0.008445249,0.00838854,0.008002241,0.007599754,0.007572148,0.007306838,0.007253523,0.007455181
65,0.023410831,0.020784225,0.020485776,0.020125061,0.020602763,0.019991416,0.019527899,0.019352489,0.019155725,0.018880147,0.018720981,0.018262259,0.018596654,0.017687073,0.017899454,0.018209516,0.016599646,0.016731443,0.017556541,0.016917273,0.016315411,0.016702725,0.016814397,0.016447398,0.016460534,0.016439596,0.016092185,0.015944547,0.015975991,0.015782433,0.015534699,0.015515497,0.015383164,0.014757995,0.015664314,0.015097724,0.015217111,0.015015582,0.015066755,0.014584616,0.014428732,0.014299915,0.014043209,0.013134623,0.013278629,0.012450195,0.012268537,0.011482736,0.011443926,0.010882029,0.010644006,0.010142268,0.010530933,0.009650877,0.009902273,0.009264261,0.009113971,0.009108401,0.008652293,0.008408954,0.008021784,0.00809031,0.008103886,0.007864963
66,0.026059662,0.022966807,0.022632044,0.022191887,0.022582488,0.022179504,0.021586696,0.021481987,0.021315008,0.021026895,0.020358719,0.019957126,0.019963523,0.019072857,0.018600242,0.01955046,0.018804109,0.018601361,0.018904669,0.018893225,0.017358627,0.017933055,0.018070452,0.018591372,0.018053003,0.01786136,0.017278228,0.017926306,0.017728924,0.017423992,0.016936931,0.017063633,0.016992126,0.016627942,0.016482589,0.016886993,0.016246947,0.016395487,0.016193819,0.015612213,0.015574921,0.015053781,0.015437488,0.014729896,0.014482665,0.013498579,0.013824273,0.013005914,0.012558795,0.012238851,0.011422936,0.011647923,0.011119015,0.010944703,0.011153819,0.010331588,0.010160636,0.009735651,0.009661228,0.009358391,0.00913032,0.008859364,0.008704316,0.00827857
